,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
703,0.728,0.8009999999999999,6,0.0439,0.04,0.0,0.0415,0.6559999999999999,123.95299999999999,190821,4,SHINee,2015-05-18,View,view
704,0.652,0.863,6,0.0749,0.00689,0.0,0.10400000000000001,0.905,123.943,216009,4,SHINee,2015-05-18,Romance,romance
705,0.6759999999999999,0.922,7,0.115,0.0288,0.0,0.092,0.721,139.991,241833,4,SHINee,2015-05-18,Trigger,trigger
706,0.616,0.551,6,0.0293,0.032,0.0,0.10099999999999999,0.294,129.876,240934,4,SHINee,2015-05-18,이별의 길 Farewell My Love,farewell-my-love
707,0.317,0.265,4,0.037000000000000005,0.529,0.0,0.35,0.179,175.332,257756,4,SHINee,2015-05-18,너의 노래가 되어 An Ode To You,an-ode-to-you
708,0.556,0.835,7,0.141,0.00981,0.0,0.192,0.6829999999999999,74.941,185319,4,SHINee,2015-05-18,Alive,alive
709,0.6759999999999999,0.92,5,0.0553,0.004370000000000001,0.0,0.44,0.7490000000000001,117.93299999999999,196610,4,SHINee,2015-05-18,Woof Woof,woof-woof
710,0.6709999999999999,0.9570000000000001,0,0.0452,0.183,0.0,0.263,0.895,117.06200000000001,172395,4,SHINee,2015-05-18,Black Hole,black-hole
711,0.5379999999999999,0.762,3,0.0292,0.0983,0.0,0.0862,0.23,118.05,244998,4,SHINee,2015-05-18,재연 An Encore,an-encore
712,0.327,0.8909999999999999,7,0.0462,0.00279,0.9490000000000001,0.41600000000000004,0.059000000000000004,119.493,76294,4,SHINee,2014-12-11,Code to SHINee WORLD,code-to-world
713,0.541,0.9129999999999999,2,0.11599999999999999,0.0207,0.0,0.893,0.214,105.01799999999999,218560,4,SHINee,2014-12-11,Spoiler,spoiler
714,0.7290000000000001,0.915,10,0.0608,0.0913,1.17e-06,0.8220000000000001,0.513,124.969,210773,4,SHINee,2014-12-11,Evil,evil
715,0.6459999999999999,0.8690000000000001,8,0.0753,0.0355,0.0,0.695,0.503,119.973,222133,4,SHINee,2014-12-11,Nightmare,nightmare
716,0.223,0.716,8,0.0841,0.078,0.985,0.431,0.128,115.04899999999999,23400,4,SHINee,2014-12-11,Heart of Darkness,heart-of-darkness
717,0.6,0.932,7,0.12,0.0718,0.0,0.971,0.395,109.109,207160,4,SHINee,2014-12-11,줄리엣 Juliette,juliette
718,0.701,0.961,9,0.0443,0.0032600000000000003,9.57e-06,0.49700000000000005,0.48700000000000004,125.012,239533,4,SHINee,2014-12-11,Lucifer,lucifer
719,0.654,0.846,1,0.059000000000000004,0.11199999999999999,0.0,0.804,0.7170000000000001,122.061,232387,4,SHINee,2014-12-11,Like a Fire,like-a-fire
720,0.615,0.927,9,0.221,0.0121,0.0,0.65,0.33399999999999996,124.04799999999999,200933,4,SHINee,2014-12-11,Dream Girl,dream-girl
721,0.65,0.9159999999999999,10,0.0399,0.00421,0.0,0.6829999999999999,0.502,108.98899999999999,251560,4,SHINee,2014-12-11,히치하이킹 Hitchhiking,hitchhiking
722,0.637,0.888,2,0.284,0.128,0.0,0.395,0.6809999999999999,172.238,183413,4,SHINee,2014-12-11,"Girls, Girls, Girls",girls
723,0.6970000000000001,0.924,6,0.0914,0.0301,0.0,0.9540000000000001,0.541,117.988,200693,4,SHINee,2014-12-11,빗 속 뉴욕 Queen of NewYork,queen-of
